442.44388399265273,329.1935052393535,381.75202858939065,418.24056053041215,359.8373029660877,403.30412771537647,420.52915836934983,314.25707242431787,crack
379.1173017518947,419.4745472754718,301.2377851772476,493.9571644851175,284.5925132289365,476.5527581799625,362.4720298035836,402.07014097031686,crack
383.5881824013475,409.939910399871,390.58518912116284,517.4755847840594,364.998155873946,519.1404522301061,358.0011491541307,411.6047778459176,crack
376.729624188774,420.7588955678454,290.229263345863,472.1656346180636,278.35934652379336,452.1925317281615,364.85970736670436,400.78579267794333,crack
290.0546985732092,478.24708188998625,195.33472475798004,512.2042874018263,183.813937481218,480.0682899680789,278.5339112964472,446.11108445623887,crack
434.1259288814631,333.4155644927722,329.00877009727606,357.1487121440926,323.72995469635254,333.7681608222195,428.84711348053946,310.03501317089916,crack
321.11666288923345,363.44784758331696,217.6730659580308,333.24351639995473,228.17846497319238,297.26469419963286,331.6220619043951,327.46902538299514,crack
228.2760492679827,331.04014309270156,126.21552273070205,365.6310131487206,115.51495512595984,334.0589375629051,217.57548166324045,299.46806750688603,crack
133.91573524895864,360.1432038207141,67.16011358071961,444.7396951426732,41.0591209394642,424.1432382128707,107.81474260770324,339.5467468909116,crack
118.34011365036031,365.3035791494931,11.986587595025858,347.93098970817334,17.036838150967125,317.01378212081295,123.39036420630158,334.38637156213264,crack
121.86129916783199,365.153236998284,14.325624783647568,372.1502437181617,12.33350430464549,341.5337204332195,119.8691786888299,334.5367137133417,crack
130.63970992903904,362.94754591004164,44.263547806711856,427.3838554359354,24.71460580529567,401.17871432747785,111.09076792762285,336.7424048015841,crack
