428.0921158558922,338.78657198276903,372.3542066189513,353.46364895746603,363.36894794952894,319.34108265559934,419.1068571864698,304.6640056809023,crack
365.0501039226564,348.34452059313577,308.9459808664767,335.13624702223774,314.5689275896441,311.2519374490316,370.6730506458238,324.4602110199296,crack
317.2424542333878,337.66966217397515,263.3440553966118,358.092534583567,252.37405538595706,329.141394706886,306.2724542227331,308.71852229729416,crack
266.3680320539038,350.0867753058437,230.8515899122775,396.7973504950007,213.83363658703877,383.8577291737663,249.3500787286651,337.14715398460936,crack
227.4335659956923,395.8344361925138,184.34549215588817,435.66800733140326,174.1635866638199,424.65421461514273,217.25166050362398,384.8206434762533,crack
184.24820339619956,432.95742091899996,155.57826042479505,484.1563453893225,145.59093245210394,478.56372549786863,174.26087542350848,427.36480102754604,crack
153.60252200825386,483.82557212214635,116.47753995879648,529.2681865355893,110.44168881918777,524.3371131784877,147.56667086864513,478.8944987650448,crack
259.24107815728064,353.76867621126803,201.09779660594634,361.6841235987281,198.33375107395395,341.38070046664507,256.47703262528825,333.465253079185,crack
204.57312300614296,357.1691631662949,160.1211256720839,395.4747166789931,150.4064273396983,384.20121441177656,194.85842467375736,345.8956608990783,crack
258.9860529851273,354.8044610950233,201.63836921775896,360.58150888299906,199.38437403007325,338.2065159834055,256.7320577974416,332.4294681954297,crack
198.19761762421714,356.41168594034986,142.46887858500062,338.0377059142291,147.09638658439854,324.0023588999339,202.82512562361507,342.37633892605464,crack
146.24662109080685,336.5796992684256,89.5013811190894,351.52202965741037,86.57340410687486,340.40269593472226,143.3186440785923,325.46036554573743,crack
90.82116908877755,348.97358079418893,47.73309524891764,388.807151933018,42.165542297326745,382.7847159367728,85.25361613718667,342.9511447979437,crack
206.16209465706856,355.2963370794129,163.77577501294022,395.8758319496939,152.47432894663524,384.0711826572725,194.86064859076362,343.4916877869916,crack
159.2805326558319,395.07899822019607,102.04838054095929,408.0318458299482,99.73741918887096,397.82086399652246,156.96957130374358,384.8680163867703,crack
99.77644370969624,406.75734300977496,43.44041045721572,390.33946086021655,45.67332276765347,382.67748466713743,102.00935602013402,399.09536681669573,crack
44.78373417643042,389.2373455726568,-13.694126536395657,394.0989608754844,-14.147861664387314,388.64121525752483,44.329999048438765,383.77959995469723,crack
205.50309638488702,355.3953949742238,161.19019596873846,392.2532024420472,151.20674644679661,380.2504373600042,195.51964686294517,343.3926298921808,crack
158.32890543455082,391.5911421174765,104.7951438549042,412.95156078753513,100.53427540133765,402.2729163546334,154.06803698098426,380.9124976845749,crack
105.8431951478647,409.94259475580066,71.7632879054928,456.4258286899619,65.40631686600523,451.7651163205292,99.48622410837714,405.2818823863679,crack
71.2907729410117,455.09362827822093,50.98308090274655,510.1471762200236,45.571139792221175,508.1508646740728,65.87883183048633,453.09731673227014,crack
49.574344250111345,510.8242754954863,3.1785090609646547,546.750894790974,0.5840412557096847,543.4003846940979,46.97987644485637,507.4737653986101,crack
69.85859659031979,456.51630963440533,17.92902641821165,483.84057062425603,15.381438009070095,478.9988963659364,67.31100818117824,451.6746353760858,crack
17.856846519092674,482.9715048660124,-28.53898867001647,518.8981241615486,-30.942217280920072,515.7945814197162,15.45361790818907,479.86796212418,crack
71.24902176970825,454.9226115938034,53.850440793659544,510.96353304341244,48.52200202574108,509.3092548662968,65.92058300178978,453.2683334166877,crack
52.584298744965565,511.64869771606544,10.261116217625881,550.7751508569281,7.46496154709537,547.7505433345065,49.78814407443505,508.6240901936438,crack
70.41903945120897,456.1503872995432,26.64233646038502,495.2259010153544,22.973862329465092,491.11607142675916,66.75056532028906,452.04055771094795,crack
25.53205813835638,494.9853811242197,-28.969199426073736,516.7318387851128,-30.417116912936386,513.1030489787869,24.084140651493733,491.35659131789384,crack
