463.0019861619862,344.93332495427074,376.0130878459097,347.2743872847541,374.7639293858655,300.85831503988396,461.7528277019419,298.5172527094006,crack
368.7535946904912,340.1173895222867,288.33308593496656,306.8744838944315,301.60291378575937,274.77240717449604,382.023422541284,308.0153128023513,crack
294.57094041732245,306.4190670758262,207.5787356274352,304.2042738858831,208.37285451351624,273.01303080315824,295.3650593034035,275.2278239931013,crack
211.29785885464597,303.5422145543338,112.75758843731548,325.46311052252025,106.11346086897501,295.595986102894,204.6537312863055,273.67509013470755,crack
104.74964354756877,321.3277616421226,12.14411078249965,281.1416213041107,21.515872993652646,259.54519464527976,114.12140575872172,299.7313349832917,crack
203.47833310924324,300.0504698511364,109.52673706044766,263.1206963092825,118.52166098291269,240.23706129605094,212.47325703170821,277.1668348379049,crack
116.04897762361281,263.7247661918107,16.496502169952546,280.45842105310845,12.446944966087274,256.3666462748204,111.99942041974755,239.6329914135227,crack
202.12255409744645,300.3698057918641,124.2168535329533,261.5980271038103,135.92333547901185,238.07572020912338,213.829036043505,276.84749889717716,crack
115.2843301583715,257.54749950229086,68.60627191378285,168.03845273894157,98.17780060900502,152.61720104729355,144.85585885359367,242.12624781064284,crack
73.71678803514574,171.67274948373543,-3.0930330196955698,106.16731487337721,16.25746343280082,83.47746969214147,93.06728448764213,148.98290430249966,crack
129.34214299367477,261.8822358172897,28.576937732281,255.7925738728267,30.032840756896633,231.701849551181,130.79804601829036,237.791511495644,crack
126.91476872878462,260.5175340578229,43.459982094950604,235.8629687406015,49.77063364934655,214.5016479378895,133.22542028318054,239.1562132551108,crack
34.69765816680658,233.69614211460578,-15.886745083910418,162.8881824571722,7.948554326773565,145.86051490645158,58.53295757749057,216.66847456388518,crack
